"eta_over_alpha","t","Fidelity"
1.,2.92,0.6419106431261336
1.,2.93,0.6420306482494234
1.,2.94,0.6421446123582591
1.,2.95,0.6422526227054112
1.,2.96,0.6423547676231987
1.,2.97,0.6424511364488574
1.,2.98,0.642541819451204
1.,2.99,0.6426269077586053
1.,3.,0.6427064932882581
1.,3.0100000000000002,0.6427806686767887
1.,3.02,0.6428495272121727
1.,3.0300000000000002,0.6429131627669837
1.,3.04,0.642971669732972
1.,3.0500000000000003,0.6430251429569764
1.,3.06,0.6430736776781711
1.,3.0700000000000003,0.6431173694666494
1.,3.08,0.6431563141633437
1.,3.09,0.6431906078212816
1.,3.1,0.6432203466481771
1.,3.11,0.6432456269503564
1.,3.12,0.6432665450780128
1.,3.13,0.6432831973717907
1.,3.14,0.6432956801106934
1.,3.15,0.6433040894613098
1.,3.16,0.6433085214283571
1.,3.17,0.6433090718065315
1.,3.18,0.643305836133662
1.,3.19,0.6432989096451602
1.,3.2,0.64328838722976
1.,3.21,0.6432743633865368
1.,3.22,0.6432569321832007
1.,3.23,0.6432361872156533
1.,3.24,0.6432122215688001
1.,3.25,0.6431851277786059
1.,3.2600000000000002,0.643154997795388
1.,3.27,0.6431219229483319
1.,3.2800000000000002,0.6430859939112206
1.,3.29,0.6430473006693673
1.,3.3000000000000003,0.6430059324877369
1.,3.31,0.6429619778802469
1.,3.3200000000000003,0.6429155245802338
1.,3.33,0.6428666595120729
1.,3.34,0.6428154687639376
1.,3.35,0.6427620375616864
1.,3.36,0.6427064502438621
1.,3.37,0.6426487902377908
